"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.858608502E0,6.472585201E0,8.407182693E0,3.451646566E-1
4.860709362E0,6.473781586E0,8.531010628E0,4.827519655E-1
4.862809704E0,6.479165554E0,8.626724243E0,6.394818425E-1
4.864910291E0,6.461219311E0,8.679366112E0,8.255237937E-1
4.867011436E0,6.461817741E0,8.721838951E0,9.828519225E-1
4.869112430E0,6.443273067E0,8.721838951E0,1.131206870E0
4.871209789E0,6.415157318E0,8.708079338E0,1.255633712E0
4.873302492E0,6.367899418E0,8.698508263E0,1.351346612E0
4.875412976E0,6.343971252E0,8.636295319E0,1.423729420E0
4.877513990E0,6.305685997E0,8.579465866E0,1.457827210E0
4.879613965E0,6.291328907E0,8.550751686E0,1.429711580E0
4.881714419E0,6.276373863E0,8.517251968E0,1.358525038E0
4.883814873E0,6.309873104E0,8.526823044E0,1.271785259E0
4.885915327E0,6.328417778E0,8.555537224E0,1.147358418E0
4.888015781E0,6.351747513E0,8.602795601E0,1.017547846E0
4.890116234E0,6.399005890E0,8.631509781E0,8.548358679E-1
4.892210513E0,6.451049805E0,8.674580574E0,6.819544435E-1
4.894309787E0,6.479165554E0,8.698508263E0,5.431707501E-1
4.896418999E0,6.483353138E0,8.721838951E0,4.091726840E-1
4.898519992E0,6.463612080E0,8.736793518E0,3.134597540E-1
4.900622601E0,6.473183632E0,8.760123253E0,3.086741269E-1
4.902722394E0,6.468996048E0,8.836693764E0,3.314059377E-1
4.904821577E0,6.502495766E0,8.884550095E0,3.930211067E-1
4.906921410E0,6.513263226E0,8.937192917E0,5.264210105E-1
4.909022230E0,6.513861656E0,8.984451294E0,6.454638839E-1
4.911122144E0,6.500102520E0,8.979664803E0,7.746763229E-1
4.913223372E0,6.481558323E0,8.956335068E0,8.997012973E-1
4.915323693E0,6.452844620E0,8.918049812E0,9.762716293E-1
4.917424178E0,6.419943333E0,8.889336586E0,1.048654556E0
4.919525444E0,6.348158360E0,8.884550095E0,1.139581800E0
4.921625308E0,6.262615204E0,8.909076691E0,1.211366415E0
4.923726016E0,6.134000778E0,8.966505051E0,1.306481123E0
4.925827802E0,6.019743443E0,9.043673515E0,1.392622828E0
4.927926843E0,5.943771362E0,9.139386177E0,1.506281853E0
4.930027174E0,5.843871117E0,9.206384659E0,1.610967875E0
4.932127373E0,5.772684574E0,9.282955170E0,1.696511269E0
4.934227603E0,5.681757450E0,9.331410408E0,1.710868239E0
4.936326786E0,5.619544029E0,9.374481201E0,1.715653777E0
4.938430058E0,5.552545071E0,9.384052277E0,1.710868239E0
4.940530348E0,5.499902725E0,9.379266739E0,1.677368641E0
4.942630588E0,5.465805054E0,9.360722542E0,1.620539188E0
4.944727452E0,5.489135265E0,9.322437286E0,1.510469317E0
4.946823358E0,5.517251015E0,9.274580956E0,1.348355532E0
4.948932693E0,5.563910961E0,9.241081238E0,1.133599758E0
4.951033278E0,5.634499073E0,9.221340179E0,9.469595551E-1
4.953136285E0,5.676971912E0,9.226125717E0,7.507480979E-1
4.955233555E0,5.724229813E0,9.288339615E0,6.113662124E-1
4.957331771E0,5.719444275E0,9.384052277E0,5.437689424E-1
4.959424422E0,5.743372440E0,9.503094673E0,5.186443329E-1
4.961535363E0,5.763113499E0,9.646664619E0,5.653043389E-1
4.963635522E0,5.788238049E0,9.794421196E0,6.783652306E-1
4.965737340E0,5.827719688E0,9.913464546E0,8.207381964E-1
4.967834782E0,5.833103180E0,9.990034103E0,9.774680734E-1
4.969933547E0,5.858228207E0,1.004267693E1,1.163509965E0
4.972035781E0,5.897709846E0,1.008993530E1,1.378265858E0
4.974126429E0,5.951548100E0,1.013300610E1,1.654636860E0
4.976231328E0,6.000600815E0,1.019940662E1,1.926820397E0
4.978340591E0,6.026323795E0,1.028076267E1,2.198405743E0
4.980443333E0,6.027520180E0,1.039501953E1,2.412563324E0
4.982543268E0,6.000002861E0,1.048594666E1,2.554936409E0
4.984641413E0,5.967101574E0,1.060080242E1,2.620738983E0
4.986742914E0,5.890531063E0,1.068215847E1,2.667997360E0
4.988842585E0,5.804987907E0,1.077787113E1,2.705684185E0
4.990943506E0,5.656632900E0,1.085503960E1,2.753540754E0
4.993043767E0,5.484947681E0,1.093639565E1,2.796013355E0
4.995144598E0,5.313262463E0,1.101356411E1,2.891726255E0
4.997244543E0,5.107480049E0,1.108116150E1,2.953341246E0
4.999345128E0,4.911866665E0,1.112004471E1,2.992224693E0
5.001443395E0,4.701298237E0,1.113978577E1,2.992224693E0
5.003537501E0,4.527818680E0,1.108774185E1,2.888136864E0
5.005644455E0,4.350151539E0,1.101655579E1,2.764906645E0
5.007735195E0,4.210769653E0,1.092203903E1,2.632104874E0
5.009840448E0,4.085146427E0,1.080299568E1,2.519043922E0
5.011948898E0,4.016951084E0,1.066002464E1,2.348555326E0
5.014051621E0,3.967898130E0,1.054516983E1,2.153540373E0
5.016150050E0,3.928416491E0,1.044048309E1,1.968096614E0
5.018240871E0,3.879363775E0,1.032144070E1,1.773679733E0
5.020352392E0,3.821337700E0,1.028315544E1,1.625923038E0
5.022451625E0,3.768097401E0,1.028315544E1,1.554138303E0
5.024554377E0,3.701098442E0,1.033160973E1,1.558923960E0
5.026650854E0,3.639483213E0,1.039860916E1,1.639681697E0
5.028751583E0,3.602394581E0,1.048475075E1,1.791625977E0
5.030853674E0,3.593421459E0,1.055115128E1,1.953739643E0
5.032954189E0,3.594617844E0,1.060379314E1,2.163709879E0
5.035052567E0,3.614358664E0,1.061336517E1,2.335394859E0
5.037145290E0,3.668197155E0,1.060857964E1,2.526820660E0
5.039254055E0,3.721437454E0,1.058883858E1,2.732603550E0
5.041356451E0,3.794418573E0,1.055055332E1,2.952144861E0
5.043460598E0,3.910470486E0,1.053559780E1,3.148356438E0
5.045556831E0,4.016352654E0,1.054995537E1,3.315255880E0
5.047653876E0,4.098307133E0,1.056371403E1,3.467798233E0
5.049758438E0,4.200001717E0,1.058225822E1,3.601198196E0
5.051859004E0,4.277170658E0,1.063968563E1,3.725026608E0
5.053961422E0,4.335196495E0,1.069172955E1,3.824328899E0
5.056059821E0,4.402793884E0,1.073958588E1,3.914657831E0
5.058160600E0,4.460819721E0,1.077727318E1,3.971487284E0
5.060261013E0,4.527818680E0,1.081555843E1,3.994817495E0
5.062361538E0,4.585844517E0,1.089153004E1,4.027718544E0
5.064462114E0,4.614558697E0,1.098245811E1,4.064807415E0
5.066562589E0,4.643870354E0,1.109192944E1,4.140181541E0
5.068663582E0,4.634897232E0,1.120199966E1,4.220340729E0
5.070765509E0,4.588237286E0,1.137428284E1,4.281357765E0
5.072864285E0,4.545764923E0,1.156511021E1,4.341776848E0
5.074964830E0,4.493122578E0,1.176132107E1,4.335196495E0
5.077065132E0,4.469792843E0,1.190967655E1,4.290929317E0
5.079163470E0,4.459623337E0,1.199043465E1,4.161118507E0
5.081256467E0,4.459024906E0,1.203350544E1,4.027120590E0
5.083366818E0,4.467998028E0,1.204786205E1,3.830909014E0
5.085466662E0,4.438087940E0,1.207717419E1,3.577269793E0
5.087570106E0,4.379463673E0,1.212503052E1,3.285345554E0
5.089665799E0,4.311268330E0,1.219681549E1,3.016751051E0
5.091763282E0,4.233501434E0,1.225424290E1,2.777468920E0
5.093870186E0,4.094119549E0,1.235055447E1,2.614757061E0
5.095970843E0,3.993022680E0,1.242233849E1,2.475374937E0
5.098072457E0,3.863810301E0,1.245643616E1,2.389233351E0
5.100171465E0,3.738785267E0,1.245224857E1,2.346760750E0
5.102272743E0,3.619144201E0,1.243789196E1,2.366501570E0
5.104374112E0,3.523431301E0,1.239541912E1,2.419741869E0
5.106473061E0,3.447459221E0,1.237208939E1,2.472383976E0
5.108573729E0,3.385245800E0,1.236251831E1,2.535195589E0
5.110674893E0,3.333201885E0,1.238166046E1,2.592623234E0
5.112772621E0,3.280559778E0,1.239123249E1,2.635694027E0
5.114865130E0,3.242274761E0,1.241994572E1,2.644667149E0
5.116975534E0,3.223132133E0,1.241575813E1,2.626122952E0
5.119076465E0,3.198605776E0,1.238704491E1,2.587837696E0
5.121180519E0,3.184248686E0,1.235354519E1,2.559721947E0
5.123272866E0,3.203391314E0,1.228654575E1,2.641676188E0
5.125359719E0,3.223132133E0,1.222433281E1,2.761317253E0
5.127478250E0,3.247658491E0,1.218604755E1,2.928814888E0
5.129579110E0,3.267997503E0,1.217169094E1,3.120240688E0
5.131684355E0,3.278167009E0,1.217169094E1,3.287738323E0
5.133777627E0,3.298506021E0,1.220040417E1,3.454637766E0
5.135870757E0,3.299104214E0,1.222373486E1,3.579064369E0
5.137982695E0,3.279961586E0,1.224766254E1,3.678964853E0
5.140082294E0,3.275774240E0,1.226202011E1,3.745963812E0
5.142185311E0,3.261417150E0,1.226680565E1,3.784249067E0
5.144279631E0,3.233301640E0,1.230987644E1,3.807579041E0
5.146371235E0,3.195016384E0,1.236790180E1,3.797409534E0
5.148481403E0,3.142374277E0,1.246361542E1,3.782454491E0
5.150584583E0,3.084946632E0,1.261137199E1,3.747758389E0
5.152688201E0,3.037688255E0,1.275494099E1,3.717848301E0
5.154786803E0,2.975475073E0,1.287458229E1,3.688536167E0
5.156882303E0,2.879761934E0,1.299422359E1,3.653840065E0
5.158976704E0,2.793620348E0,1.307139206E1,3.620340586E0
5.161087767E0,2.688336134E0,1.311924839E1,3.610171080E0
5.163188160E0,2.611765862E0,1.316231918E1,3.634099483E0
5.165291015E0,2.545365095E0,1.319163132E1,3.696312666E0
5.167391194E0,2.507079840E0,1.320120239E1,3.748954773E0
5.169497598E0,2.511865616E0,1.319641685E1,3.734597921E0
5.171591277E0,2.507079840E0,1.321077347E1,3.658027649E0
5.173687946E0,2.492124796E0,1.324427319E1,3.528217077E0
5.175779612E0,2.477169752E0,1.328734398E1,3.355933666E0
5.177894236E0,2.504687071E0,1.330648708E1,3.135794163E0
5.179999622E0,2.536990166E0,1.330170155E1,2.920439959E0
5.182095387E0,2.589034081E0,1.328674603E1,2.710469961E0
5.184193125E0,2.640479803E0,1.328674603E1,2.504687071E0
5.186292826E0,2.644667149E0,1.333460236E1,2.370090723E0
5.188395385E0,2.620738983E0,1.342074394E1,2.331207514E0
5.190495106E0,2.597409010E0,1.352124214E1,2.388036966E0
5.192596323E0,2.541177750E0,1.363609791E1,2.544766903E0
5.194696961E0,2.508874655E0,1.375992680E1,2.806781054E0
5.196796539E0,2.462812662E0,1.388913918E1,3.058625460E0
5.198897003E0,2.392224550E0,1.399920845E1,3.302095175E0
5.200998372E0,2.326421738E0,1.409970760E1,3.549752474E0
5.203102794E0,2.222334146E0,1.418584919E1,3.745365620E0
5.205199972E0,2.142174482E0,1.425763416E1,3.940979004E0
5.207299255E0,2.080559254E0,1.427258873E1,4.112663746E0
5.209398753E0,2.047657967E0,1.424387455E1,4.266402721E0
5.211497466E0,2.024327993E0,1.422473240E1,4.429114819E0
5.213590525E0,2.030309916E0,1.417209053E1,4.606183529E0
5.215700389E0,2.015953064E0,1.412423420E1,4.740779877E0
5.217800507E0,2.026122570E0,1.407637787E1,4.846662045E0
5.219904195E0,2.011765718E0,1.403390503E1,4.856233597E0
5.222004446E0,2.002194405E0,1.401476192E1,4.866403103E0
5.224104441E0,2.026122570E0,1.401954746E1,4.870590687E0
5.226204977E0,2.021935225E0,1.405723476E1,4.932804108E0
5.228304586E0,2.036890268E0,1.410030556E1,5.047060966E0
5.230405630E0,2.018345833E0,1.416251945E1,5.180460930E0
5.232505647E0,2.009372711E0,1.419123268E1,5.309075356E0
5.234601726E0,1.990828395E0,1.421516132E1,5.400002480E0
5.236688884E0,1.977069736E0,1.421994686E1,5.480760098E0
5.238808900E0,1.943570137E0,1.421994686E1,5.547759533E0
5.240908204E0,1.934597135E0,1.421994686E1,5.638686657E0
5.243013398E0,1.934597135E0,1.420559025E1,5.715256691E0
5.245111105E0,1.977667928E0,1.417687607E1,5.696712494E0
5.247215385E0,1.981855392E0,1.410987663E1,5.596812248E0
5.249310660E0,2.009372711E0,1.405244923E1,5.410770416E0
5.251410452E0,2.017747641E0,1.400937843E1,5.186442852E0
5.253510093E0,2.006979942E0,1.395733452E1,4.942973614E0
5.255612866E0,1.991426587E0,1.390947819E1,4.713860512E0
5.257712943E0,1.976471543E0,1.385204983E1,4.509274483E0
5.259813548E0,1.927418590E0,1.381914902E1,4.375874519E0
5.261913250E0,1.850250125E0,1.377607822E1,4.304687977E0
5.264013948E0,1.744965911E0,1.376231956E1,4.314857483E0
5.266114442E0,1.592423439E0,1.378684616E1,4.434498787E0
5.268215416E0,1.411765337E0,1.378744411E1,4.621138573E0
5.270316539E0,1.211964726E0,1.380718517E1,4.874777794E0
5.272417217E0,1.012163997E0,1.381735420E1,5.157729149E0
5.274516847E0,8.021938205E-1,1.379881001E1,5.368896008E0
5.276617556E0,6.448656917E-1,1.377069473E1,5.574678421E0
5.278715070E0,4.875376225E-1,1.372822189E1,5.747560024E0
5.280808524E0,3.397808075E-1,1.370489216E1,5.867799282E0
5.282918764E0,2.009970993E-1,1.362891960E1,5.945566177E0
5.285018831E0,6.221338734E-2,1.358644676E1,5.979663849E0
5.287121177E0,-5.264209956E-2,1.355773354E1,5.985047817E0
5.289220563E0,-1.633101404E-1,1.352961731E1,5.933003902E0
5.291321789E0,-2.398804724E-1,1.352961731E1,5.837889194E0
5.293422254E0,-2.787638307E-1,1.351585865E1,5.761318684E0
5.295523796E0,-3.415754437E-1,1.351107311E1,5.627918720E0
5.297626803E0,-3.900300860E-1,1.350150204E1,5.580062389E0
5.299720766E0,-4.378865361E-1,1.351645660E1,5.517848969E0
5.301813631E0,-4.809573591E-1,1.349731445E1,5.499304771E0
5.303924187E0,-5.383850932E-1,1.346860027E1,5.495117188E0
5.306025932E0,-5.964110494E-1,1.344048500E1,5.475974560E0
5.308128207E0,-6.496513486E-1,1.339262867E1,5.404788017E0
5.310224042E0,-7.214360237E-1,1.336929798E1,5.347958565E0
5.312314771E0,-7.794619799E-1,1.335015583E1,5.286343575E0
5.314417117E0,-8.273184299E-1,1.333639717E1,5.271986485E0
5.316527570E0,-8.703892231E-1,1.335553932E1,5.315057278E0
5.318630456E0,-9.272187948E-1,1.334596825E1,5.372485161E0
5.320731671E0,-9.463613629E-1,1.334118271E1,5.472983360E0
5.322833082E0,-9.888339639E-1,1.329811192E1,5.507081509E0
5.324938581E0,-1.027717352E0,1.321256828E1,5.460421085E0
5.327030409E0,-1.090528965E0,1.309352589E1,5.408975601E0
5.329130690E0,-1.167697430E0,1.296969700E1,5.357530117E0
5.331229983E0,-1.240080357E0,1.287398434E1,5.353940487E0
5.333332583E0,-1.326221943E0,1.280279732E1,5.393422127E0
5.335432774E0,-1.440479279E0,1.276989651E1,5.470590591E0
5.337531569E0,-1.540977836E0,1.274596786E1,5.537590027E0
5.339625512E0,-1.646261930E0,1.273699474E1,5.614758492E0
5.341734154E0,-1.755733609E0,1.270409393E1,5.706283569E0
5.343834374E0,-1.856232166E0,1.267059422E1,5.721239090E0
5.345935764E0,-1.961516380E0,1.260897923E1,5.769693375E0
5.348035129E0,-2.057229280E0,1.256650639E1,5.803791523E0
5.350136793E0,-2.138585329E0,1.250429249E1,5.861817360E0
5.352237267E0,-2.248655081E0,1.248574829E1,5.924628735E0
5.354337935E0,-2.334198475E0,1.247617722E1,5.996413708E0
5.356436670E0,-2.410170555E0,1.250548935E1,6.139982700E0
5.358528680E0,-2.476571321E0,1.256291676E1,6.254240036E0
5.360639377E0,-2.571686029E0,1.264905834E1,6.397211552E0
5.362739282E0,-2.690130949E0,1.270708466E1,6.540182590E0
5.364842798E0,-2.780459881E0,1.274536991E1,6.640681267E0
5.366940353E0,-2.885744095E0,1.273639679E1,6.722635269E0
5.369038040E0,-2.990430117E0,1.270768261E1,6.808776855E0
5.371142440E0,-3.101098061E0,1.264606762E1,6.848258495E0
5.373243260E0,-3.192025423E0,1.257966709E1,6.824928284E0
5.375343826E0,-3.269193888E0,1.251745319E1,6.739983082E0
5.377441411E0,-3.342175007E0,1.241276741E1,6.611967087E0
5.379535363E0,-3.404986620E0,1.232722378E1,6.483951092E0
5.381644871E0,-3.463610888E0,1.218903828E1,6.284150600E0
5.383745203E0,-3.522234917E0,1.207896900E1,6.046662807E0
5.385848200E0,-3.595814228E0,1.196949673E1,5.751149178E0
5.387946355E0,-3.688536167E0,1.183131123E1,5.461019516E0
5.390047907E0,-3.805186272E0,1.171226883E1,5.223531723E0
5.392147984E0,-3.949951887E0,1.160818100E1,5.019543648E0
5.394248346E0,-4.089334011E0,1.150828075E1,4.934598446E0
5.396348129E0,-4.252644062E0,1.141795158E1,4.897509575E0
5.398448817E0,-4.396213531E0,1.135633659E1,4.927420139E0
5.400547815E0,-4.549354076E0,1.127079296E1,5.005186558E0
5.402644383E0,-4.659423828E0,1.118046379E1,5.078167915E0
5.404752111E0,-4.769493580E0,1.111884880E1,5.102694511E0
5.406850622E0,-4.850849628E0,1.105184937E1,5.088935375E0
5.408951920E0,-4.923232555E0,1.099980545E1,5.032704353E0
5.411050329E0,-4.976472855E0,1.093759251E1,4.961517811E0
5.413147130E0,-5.020142078E0,1.085204887E1,4.895715237E0
5.415254156E0,-5.049454212E0,1.078983593E1,4.824528694E0
5.417353867E0,-5.078167915E0,1.076171970E1,4.814957142E0
5.419455958E0,-5.082953453E0,1.074736309E1,4.825126648E0
5.421552943E0,-5.111667156E0,1.074736309E1,4.858626366E0
5.423646541E0,-5.091926575E0,1.079043388E1,4.877170563E0
5.425756699E0,-5.072783947E0,1.085204887E1,4.881358147E0
5.427856665E0,-5.043471813E0,1.096211910E1,4.880161762E0
5.429960089E0,-5.009972572E0,1.106201935E1,4.859822750E0
5.432057969E0,-4.956732273E0,1.115773201E1,4.897509575E0
5.434155849E0,-4.904089928E0,1.123370457E1,4.934598446E0
5.436249009E0,-4.840680122E0,1.132403278E1,5.067399979E0
5.438359432E0,-4.787439823E0,1.136710358E1,5.162514687E0
5.440460943E0,-4.724628448E0,1.139103222E1,5.295914650E0
5.442562791E0,-4.661816597E0,1.142871952E1,5.419743061E0
5.444659623E0,-4.632504463E0,1.145264721E1,5.548955917E0
5.446756171E0,-4.588237286E0,1.151426220E1,5.715256691E0
5.448862535E0,-4.563711166E0,1.155254745E1,5.872584820E0
5.450962632E0,-4.520041943E0,1.157647610E1,5.972485542E0
5.453064449E0,-4.485944271E0,1.159502029E1,6.025127411E0
5.455164038E0,-4.471587181E0,1.156630611E1,6.029912949E0
5.457265743E0,-4.462614059E0,1.153759289E1,5.997011662E0
5.459365037E0,-4.453042984E0,1.148495007E1,5.954539299E0
5.461465237E0,-4.453640938E0,1.138983536E1,5.935994625E0
5.463565497E0,-4.454239368E0,1.127498055E1,5.898906231E0
5.465666510E0,-4.488337040E0,1.114158058E1,5.804389477E0
5.467767687E0,-4.498506546E0,1.102672482E1,5.685945034E0
5.469868160E0,-4.561916351E0,1.090289593E1,5.582455158E0
5.471968370E0,-4.658227444E0,1.085563850E1,5.463412285E0
5.474069180E0,-4.783252239E0,1.080359459E1,5.364109993E0
5.476167427E0,-4.913063049E0,1.074676514E1,5.302495003E0
5.478266538E0,-5.009374142E0,1.070847988E1,5.245665550E0
5.480361883E0,-5.076373100E0,1.062772179E1,5.227719307E0
5.482471035E0,-5.139184952E0,1.051825047E1,5.176273346E0
5.484571601E0,-5.168497086E0,1.036510944E1,5.077569485E0
5.486673958E0,-5.184050083E0,1.020299530E1,4.926223755E0
5.488773242E0,-5.194818020E0,1.004088211E1,4.750350952E0
5.490876278E0,-5.176871777E0,9.882955551E0,4.594219685E0
5.492974230E0,-5.182853699E0,9.796813965E0,4.447061062E0
5.495074480E0,-5.183452129E0,9.720842361E0,4.337589264E0
5.497173816E0,-5.160121918E0,9.668199539E0,4.261617184E0
5.499275022E0,-5.145765305E0,9.625128746E0,4.204787731E0
5.501376096E0,-5.117051125E0,9.605986595E0,4.200001717E0
5.503476733E0,-5.064409256E0,9.581459999E0,4.209573269E0
5.505574572E0,-4.987838745E0,9.576674461E0,4.262215137E0
5.507666004E0,-4.896313190E0,9.585647583E0,4.323830605E0
5.509768216E0,-4.829314232E0,9.604789734E0,4.371088982E0
5.511876797E0,-4.733003139E0,9.632905960E0,4.423132420E0
5.513972470E0,-4.637290478E0,9.661619186E0,4.403391838E0
5.516079466E0,-4.551148891E0,9.680164337E0,4.398606300E0
5.518170327E0,-4.445864677E0,9.694520950E0,4.426722050E0
5.520283526E0,-4.354339123E0,9.684351921E0,4.464408875E0
5.522379809E0,-4.244269371E0,9.665208817E0,4.512265205E0
5.524476896E0,-4.124628067E0,9.645467758E0,4.531407833E0
5.526582700E0,-4.028914928E0,9.620942116E0,4.478765965E0
5.528682758E0,-3.943371773E0,9.582656860E0,4.450051785E0
5.530785672E0,-3.872185230E0,9.544371605E0,4.335794449E0
5.532881173E0,-3.805186272E0,9.491728783E0,4.240081787E0
5.534974150E0,-3.787240028E0,9.424730301E0,4.102494240E0
5.537083739E0,-3.759124279E0,9.333803177E0,4.021736622E0
5.539184569E0,-3.735794306E0,9.228518486E0,3.946362734E0
5.541289600E0,-3.712464333E0,9.108877182E0,3.908675671E0
5.543386828E0,-3.722633839E0,8.980263710E0,3.838685751E0
5.545487751E0,-3.708875179E0,8.841479301E0,3.753740549E0
5.547587900E0,-3.709473372E0,8.708079338E0,3.692723513E0
5.549688760E0,-3.710071564E0,8.617152214E0,3.602992773E0
5.551788776E0,-3.725026608E0,8.540582657E0,3.507878065E0
5.553889230E0,-3.706482172E0,8.498109818E0,3.407977581E0
5.555987558E0,-3.697509289E0,8.435895920E0,3.327219963E0
5.558081440E0,-3.683750391E0,8.368897438E0,3.227319479E0
5.560191130E0,-3.650849104E0,8.292326927E0,3.132204771E0
5.562291920E0,-3.594019651E0,8.210970879E0,3.008376360E0
5.564394316E0,-3.523431301E0,8.134400368E0,2.874976397E0
5.566488128E0,-3.461816072E0,8.096115112E0,2.751147747E0
5.568575205E0,-3.399602890E0,8.076375008E0,2.641077995E0
5.570693928E0,-3.352344513E0,8.090731621E0,2.521436930E0
5.572790811E0,-3.305086374E0,8.085946083E0,2.435295343E0
5.574882842E0,-3.247658491E0,8.118846893E0,2.353341103E0
5.576986358E0,-3.224328518E0,8.133204460E0,2.305484533E0
5.579098063E0,-3.190829039E0,8.161917686E0,2.243271112E0
5.581201242E0,-3.138186932E0,8.176275253E0,2.237887383E0
5.583299407E0,-3.104687452E0,8.213961601E0,2.266003132E0
5.585397552E0,-3.032304525E0,8.242675781E0,2.304288149E0
5.587497783E0,-2.965305567E0,8.251648903E0,2.332403898E0
5.589596394E0,-2.893520832E0,8.294719696E0,2.341377020E0
5.591690144E0,-2.840280533E0,8.341978073E0,2.326421738E0
5.593799804E0,-2.778067112E0,8.385048866E0,2.321038008E0
5.595900370E0,-2.720639229E0,8.446663857E0,2.325225353E0
5.598003021E0,-2.658426046E0,8.508877754E0,2.324627161E0
5.600102610E0,-2.619542599E0,8.570492744E0,2.328814745E0
5.602207163E0,-2.586043119E0,8.618349075E0,2.366501570E0
5.604302694E0,-2.542374134E0,8.632705688E0,2.418545485E0
5.606401693E0,-2.503490686E0,8.623134613E0,2.528615236E0
5.608502045E0,-2.465205431E0,8.569893837E0,2.653042078E0
5.610604187E0,-2.421536446E0,8.478966713E0,2.830709219E0
5.612704956E0,-2.382653236E0,8.397610664E0,2.936591625E0
5.614805044E0,-2.325225353E0,8.311469078E0,3.037688255E0
5.616905609E0,-2.271985054E0,8.234899521E0,3.157927752E0
5.619006297E0,-2.213959217E0,8.163114548E0,3.254238844E0
5.621108724E0,-2.156531334E0,8.076972961E0,3.297907829E0
5.623214875E0,-2.104487419E0,7.990831375E0,3.284149170E0
5.625309662E0,-2.062014818E0,7.904689789E0,3.193820000E0
5.627408398E0,-2.000399828E0,7.823333740E0,3.065205812E0
5.629507304E0,-1.953739643E0,7.741977692E0,2.907877684E0
5.631609487E0,-1.935195327E0,7.655836105E0,2.741576433E0
5.633708090E0,-1.922034740E0,7.598408222E0,2.598605394E0
5.635802562E0,-1.927418590E0,7.570292473E0,2.489133835E0
5.637911104E0,-1.936989903E0,7.536793232E0,2.393420935E0
