"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.073157142E0,1.186758399E0,6.122397184E-1,-2.857322097E-1
3.075244464E0,1.178511739E0,6.279694438E-1,-2.696970105E-1
3.077344683E0,1.170112371E0,6.472117305E-1,-2.499966025E-1
3.079441647E0,1.154535294E0,6.653849483E-1,-2.325869352E-1
3.081545530E0,1.136362076E0,6.835582256E-1,-2.116648108E-1
3.083646432E0,1.113454580E0,7.041749358E-1,-1.918116808E-1
3.085747089E0,1.085660219E0,7.221954465E-1,-1.731802970E-1
3.087848305E0,1.056796908E0,7.379252315E-1,-1.521054506E-1
3.089947599E0,1.022893906E0,7.548767328E-1,-1.345430762E-1
3.092048124E0,9.902125597E-1,7.767151594E-1,-1.159116775E-1
3.094145953E0,9.538660645E-1,7.948883772E-1,-1.007927656E-1
3.096240375E0,9.211847782E-1,8.118399382E-1,-8.582656831E-2
3.098349821E0,8.860600591E-1,8.324565887E-1,-7.070764899E-2
3.100450549E0,8.509352803E-1,8.542950749E-1,-5.558873713E-2
3.102553577E0,8.158105612E-1,8.736900091E-1,-4.428773001E-2
3.104650613E0,7.806857824E-1,8.906415105E-1,-3.405573592E-2
3.106741668E0,7.502952218E-1,9.053022861E-1,-2.886338346E-2
3.108851582E0,7.176139355E-1,9.173668623E-1,-2.244929783E-2
3.110953601E0,6.884451509E-1,9.234755635E-1,-2.214386500E-2
3.113056802E0,6.617197990E-1,9.320276380E-1,-2.306016348E-2
3.115156188E0,6.349944472E-1,9.381362796E-1,-2.764165215E-2
3.117261240E0,6.105598211E-1,9.454666972E-1,-3.359758854E-2
3.119353423E0,5.934556127E-1,9.503536224E-1,-4.199698567E-2
3.121447152E0,5.763513446E-1,9.613491893E-1,-5.268712714E-2
3.123554972E0,5.665774941E-1,9.711230397E-1,-6.475171447E-2
3.125657490E0,5.603161454E-1,9.808968902E-1,-7.941248268E-2
3.127760304E0,5.603161454E-1,9.918924570E-1,-9.529497474E-2
3.129858620E0,5.673410892E-1,1.006553173E0,-1.136209369E-1
3.131959125E0,5.781839490E-1,1.019839525E0,-1.319468915E-1
3.134059153E0,5.939137340E-1,1.033278584E0,-1.490511149E-1
3.136159983E0,6.143777370E-1,1.049161077E0,-1.663080603E-1
3.138259267E0,6.398813725E-1,1.063669086E0,-1.823432744E-1
3.140353504E0,6.688974500E-1,1.079551578E0,-1.973094791E-1
3.142461862E0,7.015787363E-1,1.092837930E0,-2.109012306E-1
3.144561736E0,7.319692969E-1,1.108720422E0,-2.209804952E-1
3.146661886E0,7.634288669E-1,1.125671983E0,-2.296853364E-1
3.148748434E0,7.950411439E-1,1.142623425E0,-2.359467000E-1
3.150845601E0,8.242099285E-1,1.154688001E0,-2.374738604E-1
3.152964498E0,8.509352803E-1,1.171639562E0,-2.364048511E-1
3.155068257E0,8.741481900E-1,1.192256212E0,-2.341141105E-1
3.157169891E0,8.947648406E-1,1.212872982E0,-2.292271852E-1
3.159264222E0,9.143125415E-1,1.232267857E0,-2.232712507E-1
3.161357696E0,9.338602424E-1,1.247997642E0,-2.148718536E-1
3.163466929E0,9.497427344E-1,1.258840561E0,-2.087631971E-1
3.165565806E0,9.644035101E-1,1.266018271E0,-2.003637999E-1
3.167667928E0,9.766207933E-1,1.270905137E0,-1.919644028E-1
3.169760945E0,9.876163602E-1,1.275639296E0,-1.821905524E-1
3.171857951E0,9.949467778E-1,1.278082848E0,-1.748601794E-1
3.173959208E0,9.975429177E-1,1.284038782E0,-1.638645977E-1
3.176066763E0,9.975429177E-1,1.292590857E0,-1.565342247E-1
3.178173564E0,9.964739084E-1,1.303433776E0,-1.443169117E-1
3.180273580E0,9.917397499E-1,1.316720009E0,-1.331686229E-1
3.182370677E0,9.833403230E-1,1.333671570E0,-1.232420653E-1
3.184462474E0,9.761626720E-1,1.350623012E0,-1.120937690E-1
3.186573406E0,9.653198123E-1,1.371239781E0,-1.009454802E-1
3.188674531E0,9.508117437E-1,1.393078208E0,-9.101892263E-2
3.190776601E0,9.338602424E-1,1.414916635E0,-7.849618047E-2
3.192872589E0,9.108000994E-1,1.437976837E0,-6.963863969E-2
3.194966930E0,8.878926635E-1,1.465771198E0,-5.711590126E-2
3.197075909E0,8.576548100E-1,1.492496490E0,-4.810563847E-2
3.199176271E0,8.248208165E-1,1.515556693E0,-3.802636266E-2
3.201279104E0,7.896960378E-1,1.542281985E0,-2.779436857E-2
3.203375479E0,7.582364678E-1,1.569007397E0,-1.878410578E-2
3.205468914E0,7.267768979E-1,1.589624047E0,-9.926560335E-3
3.207578930E0,7.000515461E-1,1.609019041E0,-4.734205548E-3
3.209679169E0,6.745479703E-1,1.628414035E0,4.581489484E-4
3.211781943E0,6.551529765E-1,1.645365596E0,4.428773187E-3
3.213878012E0,6.369797587E-1,1.661248088E0,4.581489135E-3
3.215968334E0,6.223189831E-1,1.673312664E0,5.955935922E-3
3.218069083E0,6.053674817E-1,1.691485882E0,6.261368748E-3
3.220169750E0,5.933028460E-1,1.711033583E0,8.857546374E-3
3.222273428E0,5.835290551E-1,1.726763368E0,9.010262787E-3
3.224372926E0,5.763513446E-1,1.741271377E0,1.038470957E-2
3.226473675E0,5.714644194E-1,1.754710436E0,1.298088674E-2
3.228573132E0,5.665774941E-1,1.761888027E0,1.298088674E-2
3.230668519E0,5.629123449E-1,1.763109803E0,1.175915636E-2
3.232775229E0,5.568036437E-1,1.758375645E0,8.246680722E-3
3.234875480E0,5.506950021E-1,1.749823451E0,3.359758761E-3
3.236977968E0,5.445863605E-1,1.734093666E0,-1.527163084E-3
3.239077537E0,5.396994352E-1,1.715920448E0,-6.566801574E-3
3.241177980E0,5.346598029E-1,1.696525455E0,-1.389718428E-2
3.243281110E0,5.261076689E-1,1.679574013E0,-1.756237634E-2
3.245380668E0,5.175555944E-1,1.668731093E0,-2.244929783E-2
3.247489087E0,5.126686692E-1,1.662622452E0,-2.611448988E-2
3.249578523E0,5.016731024E-1,1.661400795E0,-3.084869497E-2
3.251680248E0,4.932736754E-1,1.665065885E0,-3.191770986E-2
3.253778556E0,4.822781086E-1,1.672396302E0,-3.298672289E-2
3.255882439E0,4.700607955E-1,1.678504944E0,-3.298672289E-2
3.257981998E0,4.628831446E-1,1.685835361E0,-3.527746722E-2
3.260081901E0,4.531092942E-1,1.687057137E0,-3.390302137E-2
3.262182955E0,4.470006526E-1,1.690722227E0,-3.512475267E-2
3.264285250E0,4.433354437E-1,1.689500570E0,-3.512475267E-2
3.266384880E0,4.408919811E-1,1.680948496E0,-3.145955876E-2
3.268487673E0,4.410447180E-1,1.669952869E0,-2.657263726E-2
3.270596774E0,4.422664344E-1,1.661553502E0,-2.046398632E-2
3.272695345E0,4.459316432E-1,1.656666517E0,-1.084285788E-2
3.274798983E0,4.521929920E-1,1.651779652E0,-2.290744567E-3
3.276896853E0,4.583016634E-1,1.650405169E0,6.108652335E-3
3.278997704E0,4.619668424E-1,1.651626945E0,1.954768784E-2
3.281097486E0,4.608978331E-1,1.658804536E0,2.825251780E-2
3.283198225E0,4.621195495E-1,1.662469745E0,3.558290005E-2
3.285299218E0,4.549418986E-1,1.663691521E0,3.924809024E-2
3.287399438E0,4.463897645E-1,1.671021819E0,4.062253982E-2
3.289500827E0,4.318817258E-1,1.680642962E0,4.077525437E-2
3.291600182E0,4.159992337E-1,1.684308171E0,3.604105115E-2
3.293699252E0,3.976732790E-1,1.685682654E0,3.130684420E-2
3.295793409E0,3.746131063E-1,1.689347863E0,2.290744707E-2
3.297900781E0,3.514002264E-1,1.695456505E0,1.221730467E-2
3.300002627E0,3.257438838E-1,1.690722227E0,1.374446787E-3
3.302105024E0,3.000875413E-1,1.682170153E0,-9.315694682E-3
3.304205223E0,2.721404731E-1,1.677435994E0,-2.260201424E-2
3.306307174E0,2.464841306E-1,1.669036508E0,-3.344487399E-2
3.308404718E0,2.208277881E-1,1.652085066E0,-4.673119262E-2
3.310505140E0,1.963931769E-1,1.636355281E0,-6.246097013E-2
3.312605218E0,1.719585657E-1,1.625512362E0,-7.696902007E-2
3.314702478E0,1.510364264E-1,1.614822268E0,-9.514226019E-2
3.316789870E0,1.302670091E-1,1.606270194E0,-1.120937690E-1
3.318907719E0,1.105666086E-1,1.595579982E0,-1.351539344E-1
3.321008345E0,9.224065393E-2,1.592067599E0,-1.569923609E-1
3.323114363E0,7.498370856E-2,1.588402390E0,-1.788308024E-1
3.325210280E0,5.910121277E-2,1.589776754E0,-1.994474977E-1
3.327314499E0,4.550946131E-2,1.594663739E0,-2.176207453E-1
3.329410303E0,3.573561832E-2,1.606881022E0,-2.321287990E-1
3.331511183E0,2.825251780E-2,1.625206947E0,-2.441933751E-1
3.333610111E0,2.214386500E-2,1.643380284E0,-2.515237629E-1
3.335711776E0,1.970040426E-2,1.659109950E0,-2.574796975E-1
3.337815221E0,1.970040426E-2,1.676214218E0,-2.587014437E-1
3.339925033E0,1.847867295E-2,1.691944003E0,-2.585487068E-1
3.342014042E0,2.214386500E-2,1.707673788E0,-2.597704530E-1
3.344114069E0,2.458732575E-2,1.719891071E0,-2.597704530E-1
3.346211583E0,2.703078650E-2,1.728290439E0,-2.597704530E-1
3.348317052E0,2.580905706E-2,1.736842632E0,-2.583959997E-1
3.350423913E0,2.336559631E-2,1.741729498E0,-2.596177161E-1
3.352516596E0,1.618792862E-2,1.741729498E0,-2.596177161E-1
3.354617101E0,5.192354787E-3,1.739286065E0,-2.594650090E-1
3.356716334E0,-1.191187184E-2,1.731955647E0,-2.605340183E-1
3.358820074E0,-3.619376570E-2,1.725999713E0,-2.640464902E-1
3.360926213E0,-6.291911751E-2,1.716378570E0,-2.700024247E-1
3.363019688E0,-9.224065393E-2,1.699427128E0,-2.770273983E-1
3.365117721E0,-1.238529310E-1,1.683697343E0,-2.842050493E-1
3.367216659E0,-1.568396538E-1,1.674076200E0,-2.948952019E-1
3.369319066E0,-1.908953935E-1,1.660789847E0,-3.069597781E-1
3.371421890E0,-2.263255715E-1,1.643838406E0,-3.213151097E-1
3.373523433E0,-2.605340183E-1,1.627039552E0,-3.346014321E-1
3.375622686E0,-2.984076738E-1,1.611309767E0,-3.526219726E-1
3.377723181E0,-3.313944042E-1,1.595732689E0,-3.730859458E-1
3.379822982E0,-3.643811047E-1,1.580002904E0,-3.961461186E-1
3.381921371E0,-3.937026560E-1,1.564425945E0,-4.167627990E-1
3.384014307E0,-4.205807149E-1,1.552361250E0,-4.384485185E-1
3.386125453E0,-4.402811229E-1,1.536631465E0,-4.543310404E-1
3.388225805E0,-4.573853612E-1,1.520901799E0,-4.700607955E-1
3.390329798E0,-4.708243906E-1,1.507615447E0,-4.786129296E-1
3.392423885E0,-4.781547785E-1,1.493107319E0,-4.847215712E-1
3.394517096E0,-4.770857692E-1,1.478599310E0,-4.883867502E-1
3.396628027E0,-4.746423066E-1,1.466382027E0,-4.873177409E-1
3.398728389E0,-4.673119187E-1,1.453095675E0,-4.836525619E-1
3.400832078E0,-4.538728893E-1,1.443321824E0,-4.764748812E-1
3.402929338E0,-4.367686510E-1,1.429882765E0,-4.670064747E-1
3.405030879E0,-4.196644127E-1,1.415222049E0,-4.524984360E-1
3.407132117E0,-4.025602043E-1,1.407891631E0,-4.367686510E-1
3.409231014E0,-3.901901841E-1,1.401782990E0,-4.198171496E-1
3.411331599E0,-3.814853430E-1,1.399186850E0,-4.004221559E-1
3.413432175E0,-3.753767014E-1,1.397965074E0,-3.833179474E-1
3.415530127E0,-3.740022480E-1,1.403921008E0,-3.637702465E-1
3.417622962E0,-3.775147200E-1,1.406364560E0,-3.454442918E-1
3.419733730E0,-3.833179474E-1,1.404990077E0,-3.269656301E-1
3.421835059E0,-3.917173445E-1,1.404990077E0,-3.098613918E-1
3.423938137E0,-4.050036669E-1,1.403768301E0,-2.926044464E-1
3.426032050E0,-4.193589985E-1,1.397659659E0,-2.765692472E-1
3.428127560E0,-4.350887835E-1,1.385442376E0,-2.606867552E-1
3.430237626E0,-4.557054639E-1,1.373225093E0,-2.483167201E-1
3.432337847E0,-4.787656367E-1,1.357495308E0,-2.371684313E-1
3.434439786E0,-5.028948188E-1,1.341765523E0,-2.272418737E-1
3.436537971E0,-5.332853794E-1,1.327104688E0,-2.148718536E-1
3.438639391E0,-5.623014569E-1,1.320996046E0,-2.047925740E-1
3.440740780E0,-5.913175344E-1,1.317330956E0,-1.886046380E-1
3.442839840E0,-6.239988208E-1,1.311222196E0,-1.713477075E-1
3.444940213E0,-6.530149579E-1,1.305113554E0,-1.527163088E-1
3.447040647E0,-6.820310354E-1,1.301448345E0,-1.291979998E-1
3.449142026E0,-7.061602473E-1,1.301448345E0,-1.033889428E-1
3.451242398E0,-7.290676832E-1,1.293965340E0,-7.391469181E-2
3.453342495E0,-7.493789196E-1,1.278082848E0,-4.321871698E-2
3.455443194E0,-7.686212063E-1,1.257466078E0,-8.857546374E-3
3.457544451E0,-7.841982841E-1,1.230588078E0,2.412917651E-2
3.459639869E0,-7.961101532E-1,1.198975801E0,5.711590126E-2
3.461727627E0,-8.092437387E-1,1.163698316E0,8.765916526E-2
3.463845080E0,-8.187121153E-1,1.129642606E0,1.156062484E-1
3.465946144E0,-8.281805515E-1,1.099099278E0,1.449277848E-1
3.468051115E0,-8.365799785E-1,1.073595643E0,1.656972021E-1
3.470147010E0,-8.437576294E-1,1.044426799E0,1.852448881E-1
3.472248156E0,-8.546004891E-1,1.025031924E0,1.974621862E-1
3.474349251E0,-8.666650653E-1,1.011592865E0,2.060143054E-1
3.476449023E0,-8.860600591E-1,1.001971722E0,2.086104751E-1
3.478548999E0,-9.056077003E-1,9.934195876E-1,2.063197345E-1
3.480647021E0,-9.275988936E-1,9.886853695E-1,1.991420686E-1
3.482740232E0,-9.506590366E-1,9.886853695E-1,1.870774776E-1
3.484849719E0,-9.763153791E-1,9.925032854E-1,1.690569520E-1
3.486949705E0,-1.003346205E0,9.961684942E-1,1.473712474E-1
3.489053241E0,-1.027780771E0,1.002429843E0,1.206458881E-1
3.491153501E0,-1.051146388E0,1.012203693E0,9.285151958E-2
3.493250720E0,-1.074512005E0,1.026864529E0,6.123924255E-2
3.495344206E0,-1.095434070E0,1.042899728E0,3.100141138E-2
3.497455290E0,-1.116356254E0,1.058782220E0,3.207042580E-3
3.499554552E0,-1.135903955E0,1.075886369E0,-2.351831272E-2
3.501657763E0,-1.158047795E0,1.094212413E0,-4.520402849E-2
3.503753396E0,-1.177595496E0,1.109942198E0,-6.200282276E-2
3.505844684E0,-1.195921421E0,1.124602914E0,-7.284568250E-2
3.507948190E0,-1.212872982E0,1.128268123E0,-7.880161703E-2
3.510057788E0,-1.229977131E0,1.123533845E0,-7.987063378E-2
3.512160144E0,-1.246928692E0,1.106429696E0,-7.620543987E-2
3.514258167E0,-1.261436701E0,1.082147837E0,-6.750060618E-2
3.516346759E0,-1.273653984E0,1.040914416E0,-5.787948146E-2
3.518449950E0,-1.280831695E0,9.923505783E-1,-4.459316283E-2
3.520560718E0,-1.285565853E0,9.376781583E-1,-2.764165215E-2
3.522663654E0,-1.284191489E0,8.793405294E-1,-9.468411095E-3
3.524764332E0,-1.279304504E0,8.173376918E-1,1.343903504E-2
3.526861775E0,-1.266934514E0,7.590000629E-1,3.619376570E-2
3.528962819E0,-1.252273798E0,7.092145681E-1,6.154467165E-2
3.531062752E0,-1.236238599E0,6.604980230E-1,8.567385375E-2
3.533163410E0,-1.217912555E0,6.131559610E-1,1.085812971E-1
3.535263721E0,-1.196990490E0,5.766568184E-1,1.288925707E-1
3.537361938E0,-1.173777580E0,5.450445414E-1,1.469130963E-1
3.539455453E0,-1.150564671E0,5.169447064E-1,1.637118906E-1
3.541566913E0,-1.127351761E0,4.914411008E-1,1.780672222E-1
3.543666218E0,-1.104291677E0,4.708243906E-1,1.875356287E-1
3.545769521E0,-1.083522201E0,4.512766898E-1,1.959350258E-1
3.547862223E0,-1.064127207E0,4.367686510E-1,1.992947906E-1
3.549949411E0,-1.048244715E0,4.221078753E-1,2.015855312E-1
3.552068439E0,-1.038623691E0,4.063780904E-1,2.014328092E-1
3.554168578E0,-1.032514930E0,3.978259861E-1,1.988366395E-1
3.556272715E0,-1.028849840E0,3.966042697E-1,1.939497143E-1
3.558371002E0,-1.029002547E0,3.978259861E-1,1.878410578E-1
3.560475840E0,-1.027780771E0,4.039346576E-1,1.841758788E-1
3.562572285E0,-1.030224204E0,4.124867618E-1,1.792889535E-1
3.564672699E0,-1.036332846E0,4.185954034E-1,1.733330190E-1
3.566770803E0,-1.046106696E0,4.185954034E-1,1.696678251E-1
3.568872498E0,-1.061989188E0,4.137084782E-1,1.661553532E-1
3.570973083E0,-1.081384182E0,4.053090811E-1,1.589776874E-1
3.573074320E0,-1.105818868E0,3.895792961E-1,1.579086632E-1
3.575175456E0,-1.134987593E0,3.714060783E-1,1.519527286E-1
3.577275432E0,-1.169043422E0,3.495676219E-1,1.498146951E-1
3.579375346E0,-1.204320788E0,3.327688277E-1,1.450804919E-1
3.581473399E0,-1.240820050E0,3.170390725E-1,1.441642046E-1
3.583567200E0,-1.274875760E0,3.000875413E-1,1.432479024E-1
3.585677501E0,-1.311375022E0,2.782491148E-1,1.421788931E-1
3.587777599E0,-1.341765523E0,2.588541508E-1,1.411098689E-1
3.589880717E0,-1.372156024E0,2.382374406E-1,1.426370293E-1
3.591979706E0,-1.401477575E0,2.127338201E-1,1.427897513E-1
3.594079774E0,-1.425759435E0,1.861611903E-1,1.427897513E-1
3.596176850E0,-1.448819637E0,1.618792862E-1,1.404990107E-1
3.598266888E0,-1.465923905E0,1.375973970E-1,1.356120855E-1
3.600380768E0,-1.483028054E0,1.122464910E-1,1.296561509E-1
3.602481476E0,-1.497688890E0,8.674286306E-2,1.198823079E-1
3.604585806E0,-1.506393671E0,6.612616032E-2,1.088867337E-1
3.606683157E0,-1.510058880E0,4.932736978E-2,9.529497474E-2
3.608784018E0,-1.515098572E0,3.481931984E-2,8.185594529E-2
3.610883505E0,-1.520138144E0,2.397646010E-2,6.841690838E-2
3.612983796E0,-1.523803353E0,1.786780916E-2,5.253441259E-2
3.615080669E0,-1.525177836E0,1.313360315E-2,3.787364438E-2
3.617175030E0,-1.526552200E0,7.024950348E-3,2.321287990E-2
3.619286713E0,-1.526552200E0,2.290744567E-3,1.221730467E-2
3.621395519E0,-1.523039818E0,-1.374446787E-3,4.886921961E-3
3.623489605E0,-1.521818042E0,-8.552113548E-3,1.069014193E-3
3.625586326E0,-1.517083883E0,-2.076941915E-2,1.069014193E-3
3.627676027E0,-1.512196898E0,-3.405573592E-2,2.138028387E-3
3.629789450E0,-1.508531690E0,-4.993823543E-2,8.246680722E-3
3.631890443E0,-1.501048565E0,-6.933320314E-2,1.542434748E-2
3.633992026E0,-1.493718266E0,-9.361509979E-2,2.504547499E-2
3.636090100E0,-1.486387849E0,-1.215621829E-1,3.329215571E-2
3.638190625E0,-1.479057431E0,-1.543961912E-1,4.413501546E-2
3.640292116E0,-1.472948790E0,-1.872301996E-1,5.497787148E-2
3.642392854E0,-1.466840148E0,-2.237294018E-1,6.826419383E-2
3.644492392E0,-1.458135366E0,-2.565633953E-1,8.017606288E-2
3.646590283E0,-1.448361516E0,-2.832887471E-1,9.346238524E-2
3.648683606E0,-1.433700681E0,-3.063489199E-1,1.029307917E-1
3.650794669E0,-1.414153099E0,-3.294090927E-1,1.137736514E-1
3.652894563E0,-1.388649464E0,-3.501785100E-1,1.232420653E-1
3.654997581E0,-1.360549569E0,-3.707951903E-1,1.288925707E-1
3.657095818E0,-1.328937292E0,-3.866777122E-1,1.359175146E-1
3.659194756E0,-1.299768567E0,-4.048509300E-1,1.368338168E-1
3.661285962E0,-1.268308997E0,-4.243986309E-1,1.353066564E-1
3.663397239E0,-1.244027019E0,-4.364632070E-1,1.288925707E-1
3.665497621E0,-1.225853801E0,-4.474588037E-1,1.224784851E-1
3.667601239E0,-1.215011001E0,-4.570799172E-1,1.114829108E-1
3.669698244E0,-1.213789225E0,-4.595233798E-1,1.003346145E-1
3.671796430E0,-1.218828917E0,-4.544837475E-1,8.338310570E-2
3.673901309E0,-1.229977131E0,-4.471533597E-1,6.887505949E-2
3.676003157E0,-1.243416190E0,-4.410447180E-1,5.314527452E-2
3.678101911E0,-1.261742115E0,-4.324925840E-1,3.863722831E-2
3.680201917E0,-1.283733368E0,-4.263839424E-1,2.290744707E-2
3.682303001E0,-1.306946158E0,-4.274529517E-1,7.330383174E-3
3.684403129E0,-1.328937292E0,-4.321871698E-1,-4.734205548E-3
3.686502312E0,-1.349706769E0,-4.407392740E-1,-1.435533352E-2
3.688602542E0,-1.370476127E0,-4.430300295E-1,-2.031126991E-2
3.690705182E0,-1.388649464E0,-4.418082833E-1,-2.260201424E-2
3.692803825E0,-1.405600905E0,-4.430300295E-1,-2.000583708E-2
3.694895795E0,-1.420261741E0,-4.393648207E-1,-1.374446787E-2
3.697006452E0,-1.428661108E0,-4.395175576E-1,-3.054326226E-4
3.699107425E0,-1.433395267E0,-4.479169548E-1,1.191187184E-2
3.701209709E0,-1.436907768E0,-4.601342380E-1,3.023782931E-2
3.703309278E0,-1.433089852E0,-4.784601927E-1,4.856378585E-2
3.705414208E0,-1.426828504E0,-4.943426847E-1,7.284568250E-2
3.707509219E0,-1.418123722E0,-5.126686692E-1,9.834930301E-2
3.709610354E0,-1.405753613E0,-5.297728777E-1,1.287398487E-1
3.711708509E0,-1.390940189E0,-5.456553698E-1,1.589776874E-1
3.713812972E0,-1.374904990E0,-5.615378618E-1,1.893682331E-1
3.715919183E0,-1.357648015E0,-5.749769211E-1,2.173153162E-1
3.718011977E0,-1.339169383E0,-5.884159207E-1,2.426662147E-1
3.720112124E0,-1.317178130E0,-6.042984724E-1,2.632829249E-1
3.722211053E0,-1.296408772E0,-6.189591885E-1,2.776382565E-1
3.724313277E0,-1.274417639E0,-6.397286057E-1,2.871066630E-1
3.726414839E0,-1.253800869E0,-6.627888083E-1,2.904664278E-1
3.728514581E0,-1.234253287E0,-6.870706677E-1,2.903137207E-1
3.730615350E0,-1.217301726E0,-7.137960196E-1,2.875648141E-1
3.732715113E0,-1.205237150E0,-7.368562222E-1,2.825251818E-1
3.734815780E0,-1.191950798E0,-7.562511563E-1,2.736676335E-1
3.736914230E0,-1.179886222E0,-7.695375085E-1,2.612976134E-1
3.739008661E0,-1.169196129E0,-7.816020846E-1,2.452623993E-1
3.741118402E0,-1.163240194E0,-7.887797356E-1,2.269364446E-1
3.743218754E0,-1.159727693E0,-7.947356701E-1,2.060143054E-1
3.745319137E0,-1.157436967E0,-7.947356701E-1,1.852448881E-1
3.747415308E0,-1.160033107E0,-7.921395302E-1,1.620320082E-1
3.749509424E0,-1.168737888E0,-7.896960378E-1,1.438587606E-1
3.751620834E0,-1.178664446E0,-7.848091125E-1,1.244637966E-1
3.753721156E0,-1.189660072E0,-7.762570381E-1,1.073595658E-1
3.755821487E0,-1.204473495E0,-7.712173462E-1,9.040805697E-2
3.757911412E0,-1.219134331E0,-7.651087046E-1,7.590000331E-2
3.760020309E0,-1.235016823E0,-7.602217793E-1,6.383541971E-2
3.762123611E0,-1.246012330E0,-7.602217793E-1,5.543602258E-2
3.764226251E0,-1.253342748E0,-7.612907887E-1,5.177082866E-2
3.766325770E0,-1.257007957E0,-7.649559975E-1,5.070181563E-2
3.768424891E0,-1.255786180E0,-7.698429227E-1,5.054909736E-2
3.770523299E0,-1.250899315E0,-7.759515643E-1,5.054909736E-2
3.772615351E0,-1.244943380E0,-7.796167731E-1,5.161811411E-2
3.774725754E0,-1.236391306E0,-7.855727077E-1,5.039638281E-2
3.776828212E0,-1.226617455E0,-7.941248417E-1,5.024366826E-2
3.778929906E0,-1.214552879E0,-8.014551997E-1,5.131268129E-2
3.781027399E0,-1.202335477E0,-8.075638413E-1,5.115996301E-2
3.783127019E0,-1.186605692E0,-8.220719099E-1,5.222897977E-2
3.785236741E0,-1.174388409E0,-8.379544020E-1,5.451972410E-2
3.787330226E0,-1.157436967E0,-8.512406945E-1,5.543602258E-2
3.789430934E0,-1.139110923E0,-8.671231866E-1,5.650503561E-2
3.791529302E0,-1.122159481E0,-8.877398968E-1,5.619960278E-2
3.793632716E0,-1.102764487E0,-9.083566070E-1,5.360342562E-2
3.795729946E0,-1.084591269E0,-9.289733171E-1,4.841107130E-2
3.797822455E0,-1.066418052E0,-9.471465349E-1,3.955352306E-2
3.799933019E0,-1.045801282E0,-9.640980959E-1,2.840523422E-2
3.802033473E0,-1.026558995E0,-9.786061049E-1,1.221730467E-2
3.804134436E0,-1.008538485E0,-9.882272482E-1,-9.926560335E-3
3.806223863E0,-9.954048991E-1,-9.931141734E-1,-3.451388702E-2
3.808334113E0,-9.834930301E-1,-9.990701079E-1,-6.398813426E-2
3.810436834E0,-9.728028774E-1,-1.001360893E0,-9.346238524E-2
3.812538804E0,-9.668469429E-1,-1.003651619E0,-1.203404516E-1
3.814634588E0,-9.622654915E-1,-1.002429843E0,-1.423316002E-1
3.816726915E0,-9.624181986E-1,-9.998337030E-1,-1.618792862E-1
3.818837856E0,-9.625709057E-1,-9.998337030E-1,-1.789835095E-1
3.820938492E0,-9.625709057E-1,-1.002124429E0,-1.913535446E-1
3.823041958E0,-9.639453292E-1,-1.000902653E0,-2.009746730E-1
3.825139003E0,-9.639453292E-1,-1.005789638E0,-2.060143054E-1
3.827238389E0,-9.592111707E-1,-1.021519423E0,-2.096794993E-1
3.829341243E0,-9.604328871E-1,-1.038470864E0,-2.134974003E-1
3.831441891E0,-9.579893947E-1,-1.060309291E0,-2.147191316E-1
3.833543209E0,-9.579893947E-1,-1.085812926E0,-2.185370475E-1
3.835642371E0,-9.593638778E-1,-1.118494272E0,-2.223549485E-1
3.837740536E0,-9.630290866E-1,-1.147663116E0,-2.284636050E-1
3.839832963E0,-9.654725194E-1,-1.167058110E0,-2.322815061E-1
3.841944016E0,-9.692904353E-1,-1.185231328E0,-2.371684313E-1
